"UberEats_startTime,UberEats_endTime,UberEats_restaurant_info/b_name,UberEats_restaurant_info/vb_name,GrubHub_startTime,GrubHub_endTime,GrubHub_restaurant_info/b_name,GrubHub_restaurant_info/vb_name,is_out_of_range"
",,Plaza Gourmet Deli,Palm Tree Acai,06:00:00.000,23:00:00.000,Plaza Gourmet Deli,Palm Tree Acai,Out of Range with 5 mins difference"
",,Sicilian Pizza - Brentwood,Frank's Philly Cheesesteaks,00:00:00.000,00:00:00.000,Sicilian Pizza - Brentwood,Frank's Philly Cheesesteaks,Out of Range with 5 mins difference"
",,Sicilian Pizza - Brentwood,Frank's Philly Cheesesteaks,00:00:00.000,00:00:00.000,Sicilian Pizza - Brentwood,Frank's Philly Cheesesteaks,Out of Range with 5 mins difference"
",,Sicilian Pizza - Brentwood,Frank's Philly Cheesesteaks,00:00:00.000,00:00:00.000,Sicilian Pizza - Brentwood,Frank's Philly Cheesesteaks,Out of Range with 5 mins difference"
",,Sicilian Pizza - Brentwood,Frank's Philly Cheesesteaks,00:00:00.000,00:00:00.000,Sicilian Pizza - Brentwood,Frank's Philly Cheesesteaks,Out of Range with 5 mins difference"
",,Milan's Pizzeria Panorama City,High Life Pizzas,11:00:00.000,02:00:00.000,Milan's Pizzeria Panorama City,High Life Pizzas,Out of Range with 5 mins difference"
",,Milan's Pizzeria Panorama City,High Life Pizzas,11:00:00.000,01:30:00.000,Milan's Pizzeria Panorama City,High Life Pizzas,Out of Range with 5 mins difference"
",,Milan's Pizzeria Panorama City,High Life Pizzas,11:00:00.000,02:00:00.000,Milan's Pizzeria Panorama City,High Life Pizzas,Out of Range with 5 mins difference"
",,Milan's Pizzeria Panorama City,High Life Pizzas,02:00:47.412,02:00:00.000,Milan's Pizzeria Panorama City,High Life Pizzas,Out of Range with 5 mins difference"
",,Sal's Place Deli Grocery,The Village Smoothie Spot,07:00:00.000,23:00:00.000,Sal's Place Deli Grocery,The Village Smoothie Spot,Out of Range with 5 mins difference"
",,Sal's Place Deli Grocery,The Village Smoothie Spot,00:00:00.000,00:00:00.000,Sal's Place Deli Grocery,The Village Smoothie Spot,Out of Range with 5 mins difference"
",,Sal's Place Deli Grocery,The Village Smoothie Spot,07:00:00.000,23:00:00.000,Sal's Place Deli Grocery,The Village Smoothie Spot,Out of Range with 5 mins difference"
",,Sal's Place Deli Grocery,The Village Smoothie Spot,07:00:00.000,23:00:00.000,Sal's Place Deli Grocery,The Village Smoothie Spot,Out of Range with 5 mins difference"
",,Citi Deli,Beeman's Burger Bar,06:00:00.000,02:00:00.000,Citi Deli,Beeman's Burger Bar,Out of Range with 5 mins difference"
",,Citi Deli,Beeman's Burger Bar,00:00:00.000,00:00:00.000,Citi Deli,Beeman's Burger Bar,Out of Range with 5 mins difference"
",,Citi Deli,Beeman's Burger Bar,06:00:00.000,02:00:00.000,Citi Deli,Beeman's Burger Bar,Out of Range with 5 mins difference"
",,Citi Deli,Beeman's Burger Bar,06:00:00.000,02:00:00.000,Citi Deli,Beeman's Burger Bar,Out of Range with 5 mins difference"
",,Big Famous Deli & Grocery - New York [10011],City Life Breakfast,06:00:00.000,02:00:00.000,Big Famous Deli & Grocery - New York [10011],City Life Breakfast,Out of Range with 5 mins difference"
",,Big Famous Deli & Grocery - New York [10011],City Life Breakfast,00:00:00.000,00:00:00.000,Big Famous Deli & Grocery - New York [10011],City Life Breakfast,Out of Range with 5 mins difference"
",,Big Famous Deli & Grocery - New York [10011],City Life Breakfast,06:00:00.000,02:00:00.000,Big Famous Deli & Grocery - New York [10011],City Life Breakfast,Out of Range with 5 mins difference"
",,Big Famous Deli & Grocery - New York [10011],City Life Breakfast,06:00:00.000,02:00:00.000,Big Famous Deli & Grocery - New York [10011],City Life Breakfast,Out of Range with 5 mins difference"
",,RBS LLC dba T.L. Kitchen,Alyssas Dessert Bar,,,RBS LLC dba T.L. Kitchen,Alyssas Dessert Bar,Out of Range with 5 mins difference"
",,RBS LLC dba T.L. Kitchen,Alyssas Dessert Bar,,,RBS LLC dba T.L. Kitchen,Alyssas Dessert Bar,Out of Range with 5 mins difference"
",,RBS LLC dba T.L. Kitchen,Alyssas Dessert Bar,,,RBS LLC dba T.L. Kitchen,Alyssas Dessert Bar,Out of Range with 5 mins difference"
",,Gold Street Market,Bosscat Burgers,00:00:00.000,00:00:00.000,Gold Street Market,Bosscat Burgers,Out of Range with 5 mins difference"
",,Gold Street Market,Bosscat Burgers,00:00:00.000,00:00:00.000,Gold Street Market,Bosscat Burgers,Out of Range with 5 mins difference"
",,Gold Street Market,Bosscat Burgers,00:00:00.000,00:00:00.000,Gold Street Market,Bosscat Burgers,Out of Range with 5 mins difference"
",,Gold Street Market,Bosscat Burgers,00:00:00.000,00:00:00.000,Gold Street Market,Bosscat Burgers,Out of Range with 5 mins difference"
",,Prince Deli Market,Firenze Pasta Ristorante,06:00:00.000,21:00:00.000,Prince Deli Market,Firenze Pasta Ristorante,Out of Range with 5 mins difference"
",,Prince Deli Market,Firenze Pasta Ristorante,00:00:00.000,00:00:00.000,Prince Deli Market,Firenze Pasta Ristorante,Out of Range with 5 mins difference"
",,Prince Deli Market,Firenze Pasta Ristorante,06:00:00.000,21:00:00.000,Prince Deli Market,Firenze Pasta Ristorante,Out of Range with 5 mins difference"
",,Prince Deli Market,Firenze Pasta Ristorante,06:00:00.000,21:00:00.000,Prince Deli Market,Firenze Pasta Ristorante,Out of Range with 5 mins difference"
",,Wesam Deli,Stella's Pancake Bar,03:00:28.544,01:30:00.000,Wesam Deli,Stella's Pancake Bar,Out of Range with 5 mins difference"
",,Wesam Deli,Stella's Pancake Bar,03:01:49.932,01:30:00.000,Wesam Deli,Stella's Pancake Bar,Out of Range with 5 mins difference"
",,Wesam Deli,Stella's Pancake Bar,,,Wesam Deli,Stella's Pancake Bar,Out of Range with 5 mins difference"
",,Wesam Deli,Stella's Pancake Bar,03:01:49.298,01:30:00.000,Wesam Deli,Stella's Pancake Bar,Out of Range with 5 mins difference"
"00:00,23:59,Panini Grill - 937 1st Ave,Snobby Chicken Wings,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,Snobby Chicken Wings,In Range"
"00:00,23:59,Panini Grill - 937 1st Ave,Snobby Chicken Wings,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,Snobby Chicken Wings,In Range"
"00:00,23:59,Panini Grill - 937 1st Ave,Snobby Chicken Wings,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,Snobby Chicken Wings,In Range"
"00:00,23:59,Panini Grill - 937 1st Ave,Snobby Chicken Wings,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,Snobby Chicken Wings,In Range"
",,1 Up Bistro,Taco Paradiso,06:00:00.000,20:00:00.000,1 Up Bistro,Taco Paradiso,Out of Range with 5 mins difference"
",,1 Up Bistro,Taco Paradiso,06:00:00.000,20:00:00.000,1 Up Bistro,Taco Paradiso,Out of Range with 5 mins difference"
",,1 Up Bistro,Taco Paradiso,06:00:00.000,20:00:00.000,1 Up Bistro,Taco Paradiso,Out of Range with 5 mins difference"
",,1 Up Bistro,Taco Paradiso,06:00:00.000,20:00:00.000,1 Up Bistro,Taco Paradiso,Out of Range with 5 mins difference"
",,Olives Organic Market,Patricia's Paninis,06:00:00.000,02:00:00.000,Olives Organic Market,Patricia's Paninis,Out of Range with 5 mins difference"
",,Olives Organic Market,Patricia's Paninis,06:00:00.000,02:00:00.000,Olives Organic Market,Patricia's Paninis,Out of Range with 5 mins difference"
",,Olives Organic Market,Patricia's Paninis,06:00:00.000,02:00:00.000,Olives Organic Market,Patricia's Paninis,Out of Range with 5 mins difference"
",,Olives Organic Market,Patricia's Paninis,06:00:00.000,01:00:00.000,Olives Organic Market,Patricia's Paninis,Out of Range with 5 mins difference"
",,Hudson Market Place,Philly Cheesesteak Artists,00:00:00.000,00:00:00.000,Hudson Market Place,Philly Cheesesteak Artists,Out of Range with 5 mins difference"
",,Hudson Market Place,Philly Cheesesteak Artists,06:00:00.000,23:55:00.000,Hudson Market Place,Philly Cheesesteak Artists,Out of Range with 5 mins difference"
",,Hudson Market Place,Philly Cheesesteak Artists,06:00:00.000,23:59:00.000,Hudson Market Place,Philly Cheesesteak Artists,Out of Range with 5 mins difference"
",,Hudson Market Place,Philly Cheesesteak Artists,06:00:00.000,23:55:00.000,Hudson Market Place,Philly Cheesesteak Artists,Out of Range with 5 mins difference"
",,Gold Street Market,Justin's Juice Bar,00:00:00.000,00:00:00.000,Gold Street Market,Justin's Juice Bar,Out of Range with 5 mins difference"
",,Gold Street Market,Justin's Juice Bar,00:00:00.000,00:00:00.000,Gold Street Market,Justin's Juice Bar,Out of Range with 5 mins difference"
",,Gold Street Market,Justin's Juice Bar,00:00:00.000,00:00:00.000,Gold Street Market,Justin's Juice Bar,Out of Range with 5 mins difference"
",,Gold Street Market,Justin's Juice Bar,00:00:00.000,00:00:00.000,Gold Street Market,Justin's Juice Bar,Out of Range with 5 mins difference"
",,Fresco Pizza & Grill,Little Italy's Calzones,10:00:00.000,05:45:00.000,Fresco Pizza & Grill,Little Italy's Calzones,Out of Range with 5 mins difference"
",,Fresco Pizza & Grill,Little Italy's Calzones,04:45:21.440,04:45:00.000,Fresco Pizza & Grill,Little Italy's Calzones,Out of Range with 5 mins difference"
",,Fresco Pizza & Grill,Little Italy's Calzones,10:00:00.000,05:00:00.000,Fresco Pizza & Grill,Little Italy's Calzones,Out of Range with 5 mins difference"
",,Fresco Pizza & Grill,Little Italy's Calzones,,,Fresco Pizza & Grill,Little Italy's Calzones,Out of Range with 5 mins difference"
",,Michaelangelo's Pizza,The Salad God,10:00:00.000,03:00:00.000,Michaelangelo's Pizza,The Salad God,Out of Range with 5 mins difference"
",,Michaelangelo's Pizza,The Salad God,10:00:00.000,03:00:00.000,Michaelangelo's Pizza,The Salad God,Out of Range with 5 mins difference"
",,Michaelangelo's Pizza,The Salad God,10:00:00.000,03:00:00.000,Michaelangelo's Pizza,The Salad God,Out of Range with 5 mins difference"
",,Michaelangelo's Pizza,The Salad God,10:00:00.000,03:00:00.000,Michaelangelo's Pizza,The Salad God,Out of Range with 5 mins difference"
",,Heavenly Market IV - 1760 3rd Ave,Scotty's Bagel Express,00:00:00.000,00:00:00.000,Heavenly Market IV - 1760 3rd Ave,Scotty's Bagel Express,Out of Range with 5 mins difference"
",,Heavenly Market IV - 1760 3rd Ave,Scotty's Bagel Express,06:00:00.000,02:00:00.000,Heavenly Market IV - 1760 3rd Ave,Scotty's Bagel Express,Out of Range with 5 mins difference"
",,Heavenly Market IV - 1760 3rd Ave,Scotty's Bagel Express,02:43:50.475,02:00:00.000,Heavenly Market IV - 1760 3rd Ave,Scotty's Bagel Express,Out of Range with 5 mins difference"
",,Heavenly Market IV - 1760 3rd Ave,Scotty's Bagel Express,06:00:00.000,02:00:00.000,Heavenly Market IV - 1760 3rd Ave,Scotty's Bagel Express,Out of Range with 5 mins difference"
",,Sicilian Pizza & Pasta - 327 Union St,Chicken Tenders Bar,00:00:00.000,00:00:00.000,Sicilian Pizza & Pasta - 327 Union St,Chicken Tenders Bar,Out of Range with 5 mins difference"
",,Sicilian Pizza & Pasta - 327 Union St,Chicken Tenders Bar,00:00:00.000,00:00:00.000,Sicilian Pizza & Pasta - 327 Union St,Chicken Tenders Bar,Out of Range with 5 mins difference"
",,Sicilian Pizza & Pasta - 327 Union St,Chicken Tenders Bar,00:00:00.000,00:00:00.000,Sicilian Pizza & Pasta - 327 Union St,Chicken Tenders Bar,Out of Range with 5 mins difference"
",,Fresco Pizza & Grill,Bain's Burger Bar,10:00:00.000,04:45:00.000,Fresco Pizza & Grill,Bain's Burger Bar,Out of Range with 5 mins difference"
",,Fresco Pizza & Grill,Bain's Burger Bar,10:00:00.000,05:45:00.000,Fresco Pizza & Grill,Bain's Burger Bar,Out of Range with 5 mins difference"
",,Fresco Pizza & Grill,Bain's Burger Bar,10:00:00.000,05:00:00.000,Fresco Pizza & Grill,Bain's Burger Bar,Out of Range with 5 mins difference"
",,Fresco Pizza & Grill,Bain's Burger Bar,10:00:00.000,04:45:00.000,Fresco Pizza & Grill,Bain's Burger Bar,Out of Range with 5 mins difference"
",,Canteen Desi Dhaba - Jersey City [07306],Pad Thai Snob,11:00:00.000,15:00:00.000,Canteen Desi Dhaba - Jersey City [07306],Pad Thai Snob,Out of Range with 5 mins difference"
",,Canteen Desi Dhaba - Jersey City [07306],Pad Thai Snob,11:00:00.000,00:00:00.000,Canteen Desi Dhaba - Jersey City [07306],Pad Thai Snob,Out of Range with 5 mins difference"
",,Canteen Desi Dhaba - Jersey City [07306],Pad Thai Snob,11:00:00.000,00:00:00.000,Canteen Desi Dhaba - Jersey City [07306],Pad Thai Snob,Out of Range with 5 mins difference"
",,Canteen Desi Dhaba - Jersey City [07306],Pad Thai Snob,11:00:00.000,00:00:00.000,Canteen Desi Dhaba - Jersey City [07306],Pad Thai Snob,Out of Range with 5 mins difference"
",,Seaport Deli,Smoothie And Dessert Bar,00:00:00.000,00:00:00.000,Seaport Deli,Smoothie And Dessert Bar,Out of Range with 5 mins difference"
",,Seaport Deli,Smoothie And Dessert Bar,00:00:00.000,00:00:00.000,Seaport Deli,Smoothie And Dessert Bar,Out of Range with 5 mins difference"
",,Seaport Deli,Smoothie And Dessert Bar,00:00:00.000,00:00:00.000,Seaport Deli,Smoothie And Dessert Bar,Out of Range with 5 mins difference"
",,Seaport Deli,Smoothie And Dessert Bar,00:00:00.000,00:00:00.000,Seaport Deli,Smoothie And Dessert Bar,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Ice Cream Lab,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Ice Cream Lab,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Ice Cream Lab,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Ice Cream Lab,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Ice Cream Lab,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Ice Cream Lab,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Ice Cream Lab,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Ice Cream Lab,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Ice Cream Lab,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Ice Cream Lab,Out of Range with 5 mins difference"
",,Heavenly Market IV - 1760 3rd Ave,Nancy's Grilled Cheese,00:00:00.000,00:00:00.000,Heavenly Market IV - 1760 3rd Ave,Nancy's Grilled Cheese,Out of Range with 5 mins difference"
",,Heavenly Market IV - 1760 3rd Ave,Nancy's Grilled Cheese,00:00:00.000,00:00:00.000,Heavenly Market IV - 1760 3rd Ave,Nancy's Grilled Cheese,Out of Range with 5 mins difference"
",,Heavenly Market IV - 1760 3rd Ave,Nancy's Grilled Cheese,00:00:00.000,00:00:00.000,Heavenly Market IV - 1760 3rd Ave,Nancy's Grilled Cheese,Out of Range with 5 mins difference"
",,Heavenly Market IV - 1760 3rd Ave,Nancy's Grilled Cheese,00:00:00.000,00:00:00.000,Heavenly Market IV - 1760 3rd Ave,Nancy's Grilled Cheese,Out of Range with 5 mins difference"
",,Headlines Diner,Grandpa's Omelette Crack,06:00:00.000,22:00:00.000,Headlines Diner,Grandpa's Omelette Crack,Out of Range with 5 mins difference"
",,Headlines Diner,Grandpa's Omelette Crack,06:00:00.000,22:00:00.000,Headlines Diner,Grandpa's Omelette Crack,Out of Range with 5 mins difference"
",,Headlines Diner,Grandpa's Omelette Crack,06:00:00.000,22:00:00.000,Headlines Diner,Grandpa's Omelette Crack,Out of Range with 5 mins difference"
",,Headlines Diner,Grandpa's Omelette Crack,06:00:00.000,22:00:00.000,Headlines Diner,Grandpa's Omelette Crack,Out of Range with 5 mins difference"
",,Heavenly Market IV - 1760 3rd Ave,Penny's Pancakes,00:00:00.000,00:00:00.000,Heavenly Market IV - 1760 3rd Ave,Penny's Pancakes,Out of Range with 5 mins difference"
",,Heavenly Market IV - 1760 3rd Ave,Penny's Pancakes,00:00:00.000,00:00:00.000,Heavenly Market IV - 1760 3rd Ave,Penny's Pancakes,Out of Range with 5 mins difference"
",,Heavenly Market IV - 1760 3rd Ave,Penny's Pancakes,00:00:00.000,00:00:00.000,Heavenly Market IV - 1760 3rd Ave,Penny's Pancakes,Out of Range with 5 mins difference"
",,Heavenly Market IV - 1760 3rd Ave,Penny's Pancakes,00:00:00.000,00:00:00.000,Heavenly Market IV - 1760 3rd Ave,Penny's Pancakes,Out of Range with 5 mins difference"
",,Hudson Market Place,Local Breakfast Spot,00:00:00.000,00:00:00.000,Hudson Market Place,Local Breakfast Spot,Out of Range with 5 mins difference"
",,Hudson Market Place,Local Breakfast Spot,06:00:00.000,23:55:00.000,Hudson Market Place,Local Breakfast Spot,Out of Range with 5 mins difference"
",,Hudson Market Place,Local Breakfast Spot,06:00:00.000,23:55:00.000,Hudson Market Place,Local Breakfast Spot,Out of Range with 5 mins difference"
",,Hudson Market Place,Local Breakfast Spot,06:00:00.000,23:55:00.000,Hudson Market Place,Local Breakfast Spot,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Mexican Cocina,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Mexican Cocina,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Mexican Cocina,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Mexican Cocina,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Mexican Cocina,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Mexican Cocina,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Mexican Cocina,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Mexican Cocina,Out of Range with 5 mins difference"
",,Panini Grill - 937 1st Ave,The Mexican Cocina,00:00:00.000,00:00:00.000,Panini Grill - 937 1st Ave,The Mexican Cocina,Out of Range with 5 mins difference"
",,Prince Deli Market,The Burrito Bae,06:00:00.000,05:30:00.000,Prince Deli Market,The Burrito Bae,Out of Range with 5 mins difference"
",,Prince Deli Market,The Burrito Bae,06:00:00.000,05:30:00.000,Prince Deli Market,The Burrito Bae,Out of Range with 5 mins difference"
",,Prince Deli Market,The Burrito Bae,06:00:00.000,05:30:00.000,Prince Deli Market,The Burrito Bae,Out of Range with 5 mins difference"
",,Prince Deli Market,The Burrito Bae,06:00:00.000,05:30:00.000,Prince Deli Market,The Burrito Bae,Out of Range with 5 mins difference"
",,Prince Deli Market,The Burrito Bae,00:00:00.000,00:00:00.000,Prince Deli Market,The Burrito Bae,Out of Range with 5 mins difference"
",,Chelsea Papaya,NY Burger Spot(25% Company),00:00:00.000,00:00:00.000,Chelsea Papaya,NY Burger Spot(25% Company),Out of Range with 5 mins difference"
",,Chelsea Papaya,NY Burger Spot(25% Company),00:00:00.000,07:01:27.214,Chelsea Papaya,NY Burger Spot(25% Company),Out of Range with 5 mins difference"
",,Chelsea Papaya,NY Burger Spot(25% Company),00:00:00.000,00:00:00.000,Chelsea Papaya,NY Burger Spot(25% Company),Out of Range with 5 mins difference"
",,Chelsea Papaya,NY Burger Spot(25% Company),00:00:00.000,00:00:00.000,Chelsea Papaya,NY Burger Spot(25% Company),Out of Range with 5 mins difference"
",,Modena Pizza & Ice Cream,The Italian Pizza Co,10:00:00.000,12:30:00.000,Modena Pizza & Ice Cream,The Italian Pizza Co,Out of Range with 5 mins difference"
",,Modena Pizza & Ice Cream,The Italian Pizza Co,10:00:00.000,12:30:00.000,Modena Pizza & Ice Cream,The Italian Pizza Co,Out of Range with 5 mins difference"
",,Modena Pizza & Ice Cream,The Italian Pizza Co,10:00:00.000,10:01:59.669,Modena Pizza & Ice Cream,The Italian Pizza Co,Out of Range with 5 mins difference"
",,Modena Pizza & Ice Cream,The Italian Pizza Co,11:00:00.000,02:00:00.000,Modena Pizza & Ice Cream,The Italian Pizza Co,Out of Range with 5 mins difference"
",,1 Up Bistro,Mary's Chicken Sandwiches,06:00:00.000,20:00:00.000,1 Up Bistro,Mary's Chicken Sandwiches,Out of Range with 5 mins difference"
